"Date","Price","Open","High","Low","Change %"
"Aug 26, 2015","77.919","79.588","80.287","77.830","-2.10%"
"Aug 25, 2015","79.588","82.255","82.255","78.111","-3.24%"
"Aug 24, 2015","82.255","78.626","83.611","78.626","4.62%"
"Aug 21, 2015","78.626","76.385","78.739","76.385","2.93%"
"Aug 20, 2015","76.385","74.128","76.486","74.128","3.04%"
"Aug 19, 2015","74.128","72.660","74.171","72.304","2.02%"
"Aug 18, 2015","72.660","72.580","73.053","72.401","0.11%"
"Aug 17, 2015","72.580","72.250","72.966","72.110","0.46%"
"Aug 14, 2015","72.250","72.095","72.572","71.700","0.21%"
"Aug 13, 2015","72.095","71.620","72.306","70.933","0.66%"
"Aug 12, 2015","71.620","71.054","72.480","71.054","0.80%"
"Aug 11, 2015","71.054","69.208","71.300","69.208","2.67%"
"Aug 10, 2015","69.208","70.162","70.920","69.106","-1.36%"
"Aug 07, 2015","70.162","69.906","70.433","69.610","0.37%"
"Aug 06, 2015","69.906","69.200","70.504","69.195","1.02%"
"Aug 05, 2015","69.200","68.733","69.407","67.960","0.68%"
"Aug 04, 2015","68.733","69.580","69.580","68.519","-1.22%"
"Aug 03, 2015","69.580","67.888","69.660","67.888","2.49%"
"Jul 31, 2015","67.888","65.267","67.893","65.267","4.02%"
"Jul 30, 2015","65.267","64.575","65.466","64.470","1.07%"
"Jul 29, 2015","64.575","66.389","66.389","64.430","-2.73%"
"Jul 28, 2015","66.389","66.138","67.189","66.109","0.38%"
"Jul 27, 2015","66.138","64.128","66.269","64.128","3.14%"
"Jul 24, 2015","64.128","63.606","64.390","63.436","0.82%"
"Jul 23, 2015","63.606","62.760","63.777","62.686","1.35%"
"Jul 22, 2015","62.760","62.290","62.774","62.110","0.75%"
"Jul 21, 2015","62.290","61.636","62.413","61.636","1.06%"
"Jul 20, 2015","61.636","61.671","61.921","61.600","-0.06%"
"Jul 17, 2015","61.671","61.948","62.030","61.670","-0.45%"
"Jul 16, 2015","61.948","62.375","62.377","61.543","-0.68%"
"Jul 15, 2015","62.375","62.090","62.557","62.090","0.46%"
"Jul 14, 2015","62.090","62.228","62.909","62.071","-0.22%"
"Jul 13, 2015","62.228","62.827","63.340","62.100","-0.95%"
"Jul 10, 2015","62.827","63.104","63.439","62.610","-0.44%"
"Jul 09, 2015","63.104","63.645","63.645","62.500","-0.85%"
"Jul 08, 2015","63.645","62.450","63.807","62.450","1.91%"
"Jul 07, 2015","62.450","62.888","63.283","62.067","-0.70%"
"Jul 06, 2015","62.888","62.130","62.910","62.105","1.22%"
"Jul 03, 2015","62.130","61.570","62.178","61.565","0.91%"
"Jul 02, 2015","61.570","61.661","61.895","61.330","-0.15%"
"Jul 01, 2015","61.661","61.591","61.901","61.420","0.11%"
"Jun 30, 2015","61.591","62.717","62.717","61.331","-1.80%"
"Jun 29, 2015","62.717","61.210","62.717","61.210","2.46%"
"Jun 26, 2015","61.210","61.230","61.943","61.110","-0.03%"
"Jun 25, 2015","61.230","61.026","61.478","60.949","0.34%"
"Jun 24, 2015","61.026","60.105","61.185","60.093","1.53%"
"Jun 23, 2015","60.105","61.146","61.306","60.085","-1.70%"
"Jun 22, 2015","61.146","61.299","61.468","60.630","-0.25%"
"Jun 19, 2015","61.299","60.765","61.735","60.470","0.88%"
"Jun 18, 2015","60.765","60.700","61.154","60.349","0.11%"
"Jun 17, 2015","60.700","60.451","61.215","60.345","0.41%"
"Jun 16, 2015","60.451","61.481","61.481","60.142","-1.67%"
"Jun 15, 2015","61.481","61.700","62.391","61.188","-0.45%"
"Jun 12, 2015","61.760","61.681","62.353","60.846","0.10%"
"Jun 11, 2015","61.700","61.543","61.874","61.210","0.25%"
"Jun 10, 2015","61.543","62.650","62.650","60.810","-1.77%"
"Jun 09, 2015","62.650","63.240","63.332","62.489","-0.93%"
"Jun 08, 2015","63.240","62.438","63.500","62.103","1.28%"
"Jun 05, 2015","62.438","63.513","62.438","62.438","-1.69%"
"Jun 04, 2015","63.513","61.162","63.513","63.513","3.84%"
"Jun 03, 2015","61.162","58.912","61.162","61.162","3.82%"
"Jun 02, 2015","58.912","59.070","58.912","58.912","0.59%"
"Jun 01, 2015","58.565","57.529","58.565","58.565","1.80%"
"May 29, 2015","57.529","57.570","57.529","57.529","-0.07%"
"May 28, 2015","57.570","56.730","57.570","57.570","1.48%"
"May 27, 2015","56.730","55.408","56.730","56.730","2.39%"
"May 26, 2015","55.408","54.860","55.408","55.408","1.00%"
"May 25, 2015","54.860","55.130","54.860","54.860","-0.49%"
"May 22, 2015","55.130","55.554","55.130","55.130","-0.76%"
"May 21, 2015","55.554","55.154","55.554","55.554","0.73%"
"May 20, 2015","55.154","55.200","55.154","55.154","-0.08%"
"May 19, 2015","55.200","55.604","55.200","55.200","-0.73%"
"May 18, 2015","55.604","56.719","55.604","55.604","-1.97%"
"May 15, 2015","56.719","57.220","56.719","56.719","-0.88%"
"May 14, 2015","57.220","55.900","57.220","57.220","2.36%"
"May 13, 2015","55.900","56.051","55.900","55.900","-0.27%"
"May 12, 2015","56.051","57.186","56.051","56.051","-1.95%"
"May 11, 2015","57.165","56.830","57.845","56.236","-0.04%"
"May 08, 2015","57.186","56.656","57.186","57.186","0.94%"
"May 07, 2015","56.656","57.825","56.656","56.656","-2.02%"
"May 06, 2015","57.825","56.522","57.825","57.825","2.30%"
"May 05, 2015","56.522","57.964","56.522","56.522","-2.69%"
"May 04, 2015","58.083","57.989","58.265","57.009","0.11%"
"May 01, 2015","58.019","58.005","58.491","57.336","0.09%"
"Apr 30, 2015","57.964","56.731","57.964","57.964","2.17%"
"Apr 29, 2015","56.731","56.631","56.731","56.731","0.18%"
"Apr 28, 2015","56.631","56.631","56.631","56.631","0.00%"
"Apr 27, 2015","56.631","55.292","56.631","56.631","2.42%"
"Apr 24, 2015","55.292","54.965","55.292","55.292","0.59%"
"Apr 23, 2015","54.965","55.965","54.965","54.965","-1.79%"
"Apr 22, 2015","55.965","57.654","55.965","55.965","-2.93%"
"Apr 21, 2015","57.654","57.217","57.654","57.654","0.76%"
"Apr 20, 2015","57.217","56.063","57.217","57.217","2.06%"
"Apr 17, 2015","56.063","53.580","56.063","56.063","4.63%"
"Apr 16, 2015","53.580","53.078","53.580","53.580","0.95%"
"Apr 15, 2015","53.078","54.123","53.078","53.078","-1.93%"
"Apr 14, 2015","54.123","55.050","54.123","54.123","-1.68%"
"Apr 13, 2015","55.050","56.822","55.050","55.050","-3.12%"
"Apr 10, 2015","56.822","55.368","56.822","56.822","2.63%"
"Apr 09, 2015","55.368","57.840","55.368","55.368","-4.27%"
"Apr 08, 2015","57.840","59.497","57.840","57.840","-2.79%"
"Apr 07, 2015","59.497","60.623","59.497","59.497","-1.86%"
"Apr 06, 2015","60.623","62.189","60.623","60.623","-2.52%"
"Apr 03, 2015","62.189","61.707","62.189","62.189","0.78%"
"Apr 02, 2015","61.707","61.975","61.707","61.707","-0.43%"
"Apr 01, 2015","61.975","62.493","61.975","61.975","-0.83%"
"Mar 31, 2015","62.493","62.322","62.493","62.493","0.27%"
"Mar 30, 2015","62.322","63.054","62.322","62.322","-1.16%"
"Mar 27, 2015","63.054","62.360","63.054","63.054","1.11%"
"Mar 26, 2015","62.360","63.050","62.360","62.360","-1.09%"
"Mar 25, 2015","63.050","63.005","63.050","63.050","0.07%"
"Mar 24, 2015","63.005","64.287","63.005","63.005","-1.99%"
"Mar 23, 2015","64.287","64.178","64.287","64.287","0.17%"
"Mar 20, 2015","64.178","64.018","64.178","64.178","0.25%"
"Mar 19, 2015","64.018","64.548","64.018","64.018","-0.82%"
"Mar 18, 2015","64.548","65.190","64.548","64.548","-0.98%"
"Mar 17, 2015","65.190","65.710","65.190","65.190","-0.79%"
"Mar 16, 2015","65.710","65.300","65.710","65.710","0.63%"
"Mar 13, 2015","65.300","65.170","65.300","65.300","0.20%"
"Mar 12, 2015","65.170","65.098","65.170","65.170","0.11%"
"Mar 11, 2015","65.098","66.785","65.098","65.098","-2.53%"
"Mar 10, 2015","66.785","65.580","66.785","66.785","1.23%"
"Mar 09, 2015","65.972","65.375","66.520","65.127","0.60%"
"Mar 06, 2015","65.580","67.082","65.580","65.580","-2.24%"
"Mar 05, 2015","67.082","68.541","67.082","67.082","-2.13%"
"Mar 04, 2015","68.541","69.242","68.541","68.541","-1.01%"
"Mar 03, 2015","69.242","70.048","69.242","69.242","-1.15%"
"Mar 02, 2015","70.048","68.901","70.048","70.048","1.67%"
"Feb 27, 2015","68.901","68.610","68.901","68.901","0.42%"
"Feb 26, 2015","68.610","69.740","68.610","68.610","-1.62%"
"Feb 25, 2015","69.740","71.330","69.740","69.740","-2.23%"
"Feb 24, 2015","71.330","70.550","71.330","71.330","-1.34%"
"Feb 23, 2015","72.301","69.999","73.253","69.956","2.48%"
"Feb 20, 2015","70.550","70.302","70.550","70.550","0.35%"
"Feb 19, 2015","70.302","70.250","70.302","70.302","0.07%"
"Feb 18, 2015","70.250","71.341","70.250","70.250","-1.53%"
"Feb 17, 2015","71.341","71.750","71.341","71.341","-0.57%"
"Feb 16, 2015","71.750","72.390","71.750","71.750","-0.88%"
"Feb 13, 2015","72.390","74.414","72.390","72.390","-2.72%"
"Feb 12, 2015","74.414","73.890","74.414","74.414","0.71%"
"Feb 11, 2015","73.890","74.157","73.890","73.890","-0.36%"
"Feb 10, 2015","74.157","74.425","74.157","74.157","-0.36%"
"Feb 09, 2015","74.425","75.750","74.425","74.425","-1.75%"
"Feb 06, 2015","75.750","76.200","75.750","75.750","-0.59%"
"Feb 05, 2015","76.200","77.517","76.200","76.200","-1.70%"
"Feb 04, 2015","77.517","75.066","77.517","77.517","3.27%"
"Feb 03, 2015","75.066","77.466","75.066","75.066","-3.10%"
"Feb 02, 2015","77.466","77.755","77.466","77.466","-0.37%"
"Jan 30, 2015","77.755","77.678","77.755","77.755","0.10%"
"Jan 29, 2015","77.678","76.897","77.678","77.678","1.02%"
"Jan 28, 2015","76.897","75.950","76.897","76.897","1.25%"
"Jan 27, 2015","75.950","77.500","75.950","75.950","-2.00%"
"Jan 26, 2015","77.500","72.095","77.500","77.500","7.50%"
"Jan 23, 2015","72.095","73.010","72.095","72.095","-1.25%"
"Jan 22, 2015","73.010","75.740","73.010","73.010","-3.60%"
"Jan 21, 2015","75.740","75.313","75.740","75.740","0.57%"
"Jan 20, 2015","75.313","75.399","75.313","75.313","-0.11%"
"Jan 19, 2015","75.399","75.247","75.399","75.399","0.20%"
"Jan 16, 2015","75.247","75.827","75.247","75.247","-0.76%"
"Jan 15, 2015","75.827","76.403","75.827","75.827","-0.75%"
"Jan 14, 2015","76.403","76.990","76.403","76.403","-0.76%"
"Jan 13, 2015","76.990","74.849","76.990","76.990","2.86%"
"Jan 12, 2015","74.849","72.251","74.849","74.849","3.60%"
"Jan 09, 2015","72.251","71.600","72.251","72.251","0.91%"
"Jan 08, 2015","71.600","74.909","71.600","71.600","-3.85%"
"Jan 07, 2015","74.467","75.073","76.197","73.486","-0.59%"
"Jan 06, 2015","74.909","72.700","74.909","74.909","3.04%"
"Jan 05, 2015","72.700","69.000","72.700","72.700","3.10%"
"Jan 02, 2015","70.515","70.254","73.839","69.790","0.36%"
"Jan 01, 2015","70.261","70.225","70.279","70.190","0.05%"
"Dec 31, 2014","70.229","67.200","73.578","67.133","1.78%"
"Dec 30, 2014","69.000","71.051","69.000","69.000","-2.89%"
"Dec 29, 2014","71.051","65.999","71.051","71.051","7.65%"
"Dec 26, 2014","65.999","64.551","65.999","65.999","2.24%"
"Dec 25, 2014","64.551","65.522","64.551","64.551","-1.48%"
"Dec 24, 2014","65.522","66.471","65.522","65.522","-1.43%"
"Dec 23, 2014","66.471","68.250","66.471","66.471","-2.61%"
"Dec 22, 2014","68.250","72.469","68.250","68.250","-5.82%"
"Dec 19, 2014","72.469","75.700","72.469","72.469","-4.27%"
"Dec 18, 2014","75.700","75.100","75.700","75.700","0.80%"
"Dec 17, 2014","75.100","85.150","75.100","75.100","-11.80%"
"Dec 16, 2014","85.150","78.871","85.150","85.150","7.96%"
"Dec 15, 2014","78.871","72.283","78.871","78.871","9.12%"
"Dec 12, 2014","72.283","69.900","72.283","72.283","3.41%"
"Dec 11, 2014","69.900","68.242","69.900","69.900","2.43%"
"Dec 10, 2014","68.242","66.899","68.242","68.242","2.01%"
"Dec 09, 2014","66.899","66.243","66.899","66.899","0.99%"
"Dec 08, 2014","66.243","64.610","66.243","66.243","2.53%"
"Dec 05, 2014","64.610","67.392","64.610","64.610","-4.13%"
"Dec 04, 2014","67.392","65.650","67.392","67.392","2.65%"
"Dec 03, 2014","65.650","66.650","65.650","65.650","-1.50%"
"Dec 02, 2014","66.650","63.903","66.650","66.650","4.30%"
"Dec 01, 2014","63.903","62.804","63.903","63.903","1.75%"
"Nov 28, 2014","62.804","60.926","62.804","62.804","3.08%"
"Nov 27, 2014","60.926","59.217","60.926","60.926","2.89%"
"Nov 26, 2014","59.217","57.520","59.217","59.217","2.95%"
"Nov 25, 2014","57.520","55.958","57.520","57.520","2.79%"
"Nov 24, 2014","55.958","56.680","55.958","55.958","-1.27%"
"Nov 21, 2014","56.680","57.890","56.680","56.680","-2.09%"
"Nov 20, 2014","57.890","58.743","57.890","57.890","-1.45%"
"Nov 19, 2014","58.743","58.800","58.743","58.743","-0.10%"
"Nov 18, 2014","58.800","58.768","58.800","58.800","0.06%"
"Nov 17, 2014","58.768","59.052","58.768","58.768","-0.48%"
"Nov 14, 2014","59.052","58.243","59.052","59.052","1.39%"
"Nov 13, 2014","58.243","57.020","58.243","58.243","2.14%"
"Nov 12, 2014","57.020","57.888","57.020","57.020","-1.50%"
"Nov 11, 2014","57.888","56.800","57.888","57.888","1.91%"
"Nov 10, 2014","56.800","58.049","56.800","56.800","-2.15%"
"Nov 07, 2014","58.049","57.985","58.049","58.049","0.11%"
"Nov 06, 2014","57.985","56.079","57.985","57.985","3.40%"
"Nov 05, 2014","56.079","54.495","56.079","56.079","2.55%"
"Nov 04, 2014","54.686","54.411","54.913","54.407","0.35%"
"Nov 03, 2014","54.495","53.950","54.495","54.495","1.01%"
"Oct 31, 2014","53.950","52.421","53.950","53.950","2.92%"
"Oct 30, 2014","52.421","54.660","52.421","52.421","-4.11%"
"Oct 29, 2014","54.669","54.121","54.669","54.669","0.99%"
"Oct 28, 2014","54.134","53.750","54.134","54.134","0.90%"
"Oct 27, 2014","53.650","53.119","53.650","53.650","0.94%"
"Oct 24, 2014","53.152","52.768","53.152","53.152","0.66%"
"Oct 23, 2014","52.803","52.322","52.803","52.803","1.04%"
"Oct 22, 2014","52.258","52.075","52.258","52.258","0.22%"
"Oct 21, 2014","52.144","52.426","52.144","52.144","-0.61%"
"Oct 20, 2014","52.464","51.943","52.464","52.464","0.89%"
"Oct 17, 2014","52.000","52.339","52.000","52.000","-0.64%"
"Oct 16, 2014","52.334","51.915","52.334","52.334","0.71%"
"Oct 15, 2014","51.967","51.730","51.967","51.967","0.40%"
"Oct 14, 2014","51.758","51.346","51.758","51.758","0.80%"
"Oct 13, 2014","51.345","50.963","51.345","51.345","0.77%"
"Oct 10, 2014","50.954","50.921","50.954","50.954","-0.13%"
"Oct 09, 2014","51.020","50.886","51.020","51.020","0.37%"
"Oct 08, 2014","50.833","50.477","50.833","50.833","0.85%"
"Oct 07, 2014","50.405","50.131","50.405","50.405","0.53%"
"Oct 06, 2014","50.139","49.954","50.139","50.139","0.37%"
"Oct 03, 2014","49.954","50.190","49.954","49.954","-0.23%"
"Oct 02, 2014","50.070","49.979","50.070","50.070","0.22%"
"Oct 01, 2014","49.960","50.020","49.960","49.960","-0.20%"
"Sep 30, 2014","50.060","50.080","50.060","50.060","0.10%"
"Sep 29, 2014","50.008","49.602","50.008","50.008","0.75%"
"Sep 26, 2014","49.634","49.050","49.634","49.634","1.21%"
"Sep 25, 2014","49.039","48.840","49.039","49.039","0.18%"
"Sep 24, 2014","48.950","45.664","48.950","48.950","7.20%"
"Sep 23, 2014","45.664","45.623","45.664","45.664","-7.92%"
"Sep 22, 2014","49.590","49.420","49.590","49.590","0.27%"
"Sep 19, 2014","49.457","45.660","49.457","49.457","-0.35%"
"Sep 18, 2014","49.630","45.752","49.630","49.630","-0.20%"
"Sep 17, 2014","49.730","46.114","49.730","49.730","-0.79%"
"Sep 16, 2014","50.124","45.582","50.124","50.124","1.17%"
"Sep 15, 2014","49.546","45.108","49.546","49.546","1.05%"
"Sep 12, 2014","49.030","44.655","49.030","49.030","1.01%"
"Sep 11, 2014","48.539","44.422","48.539","48.539","0.53%"
"Sep 10, 2014","48.285","44.080","48.285","48.285","0.77%"
"Sep 09, 2014","47.914","44.172","47.914","47.914","-0.21%"
"Sep 08, 2014","48.013","44.036","48.013","48.013","0.31%"
"Sep 05, 2014","47.865","44.210","47.865","47.865","-0.39%"
"Sep 04, 2014","48.055","44.505","48.055","48.055","-0.66%"
"Sep 03, 2014","48.375","45.207","48.375","48.375","-1.55%"
"Sep 02, 2014","49.138","44.997","49.138","49.138","0.47%"
"Sep 01, 2014","48.910","44.940","48.910","48.910","0.13%"
"Aug 29, 2014","48.847","44.604","48.847","48.847","0.75%"
"Aug 28, 2014","48.483","43.884","48.483","48.483","1.64%"
"Aug 27, 2014","47.700","43.868","47.700","47.700","0.04%"
"Aug 26, 2014","47.683","43.935","47.683","47.683","-0.15%"
"Aug 25, 2014","47.755","44.039","47.755","47.755","-0.24%"
"Aug 22, 2014","47.868","44.114","47.868","47.868","-0.17%"
"Aug 21, 2014","47.950","44.364","47.950","47.950","-0.56%"
"Aug 20, 2014","48.222","44.316","48.222","48.222","0.11%"
"Aug 19, 2014","48.170","44.353","48.170","48.170","-0.08%"
"Aug 18, 2014","48.210","44.289","48.210","48.210","0.15%"
"Aug 15, 2014","48.140","44.344","48.140","48.140","-0.12%"
"Aug 14, 2014","48.200","44.419","48.200","48.200","-0.17%"
"Aug 13, 2014","48.281","44.365","48.281","48.281","0.12%"
"Aug 12, 2014","48.222","44.284","48.222","48.222","0.18%"
"Aug 11, 2014","48.135","44.811","48.135","48.135","-1.18%"
"Aug 08, 2014","48.708","44.560","48.708","48.708","0.56%"
"Aug 07, 2014","48.435","44.510","48.435","48.435","0.11%"
"Aug 06, 2014","48.380","44.212","48.380","48.380","0.67%"
"Aug 05, 2014","48.056","44.224","48.056","48.056","-0.03%"
"Aug 04, 2014","48.070","44.160","48.070","48.070","0.15%"
"Aug 01, 2014","48.000","47.861","48.000","48.000","0.59%"
"Jul 31, 2014","47.719","43.829","47.719","47.719","0.16%"
"Jul 30, 2014","47.643","48.117","47.643","47.643","-0.51%"
"Jul 29, 2014","47.888","43.924","47.888","47.888","0.30%"
"Jul 28, 2014","47.744","47.159","47.744","47.744","1.19%"
"Jul 25, 2014","47.180","47.244","47.180","47.180","-0.08%"
"Jul 24, 2014","47.218","43.154","47.218","47.218","0.66%"
"Jul 23, 2014","46.907","46.990","46.907","46.907","-0.35%"
"Jul 22, 2014","47.070","43.791","47.070","47.070","-1.11%"
"Jul 21, 2014","47.599","43.666","47.599","47.599","0.29%"
"Jul 18, 2014","47.463","47.661","47.463","47.463","0.56%"
"Jul 17, 2014","47.200","47.033","47.200","47.200","1.33%"
"Jul 16, 2014","46.579","46.673","46.579","46.579","-0.21%"
"Jul 15, 2014","46.678","46.831","46.678","46.678","-0.20%"
"Jul 14, 2014","46.772","46.630","46.772","46.772","0.62%"
"Jul 11, 2014","46.484","46.293","46.484","46.484","0.36%"
"Jul 10, 2014","46.315","46.210","46.315","46.315","-0.17%"
"Jul 09, 2014","46.396","46.582","46.396","46.396","-0.49%"
"Jul 08, 2014","46.626","46.911","46.626","46.626","-0.50%"
"Jul 07, 2014","46.861","46.752","47.053","46.688","0.20%"
"Jul 04, 2014","46.768","46.664","46.933","46.543","0.20%"
"Jul 03, 2014","46.674","46.806","46.922","46.573","-0.31%"
"Jul 02, 2014","46.821","46.984","47.038","46.684","-0.38%"
"Jul 01, 2014","46.999","46.519","47.045","46.484","0.99%"
"Jun 30, 2014","46.536","46.049","46.649","45.976","1.01%"
"Jun 27, 2014","46.069","45.878","46.089","45.683","0.38%"
"Jun 26, 2014","45.893","45.994","46.105","45.705","-0.27%"
"Jun 25, 2014","46.015","45.992","46.261","45.885","0.01%"
"Jun 24, 2014","46.010","46.363","46.436","45.729","-0.80%"
"Jun 23, 2014","46.382","46.818","46.905","46.339","-1.02%"
"Jun 20, 2014","46.861","46.771","47.000","46.586","0.15%"
"Jun 19, 2014","46.793","46.746","46.892","46.563","0.10%"
"Jun 18, 2014","46.744","47.177","47.243","46.655","-0.93%"
"Jun 17, 2014","47.184","46.973","47.313","46.931","0.39%"
"Jun 16, 2014","47.002","46.516","47.117","46.499","0.94%"
"Jun 13, 2014","46.566","46.554","46.804","46.472","-0.00%"
"Jun 12, 2014","46.568","46.530","46.682","46.364","0.04%"
"Jun 11, 2014","46.551","46.546","46.692","46.414","-0.03%"
"Jun 10, 2014","46.565","46.695","46.803","46.388","-0.33%"
"Jun 09, 2014","46.719","46.976","47.084","46.600","-0.58%"
"Jun 06, 2014","46.993","47.376","47.475","46.890","-0.85%"
"Jun 05, 2014","47.397","47.545","47.668","46.943","-0.37%"
"Jun 04, 2014","47.573","47.810","48.016","47.532","-0.55%"
"Jun 03, 2014","47.836","47.654","47.848","47.502","0.34%"
"Jun 02, 2014","47.676","47.600","47.775","47.369","0.16%"
"May 30, 2014","47.599","47.138","47.661","47.095","0.95%"
"May 29, 2014","47.151","46.971","47.275","46.903","0.35%"
"May 28, 2014","46.988","46.911","47.109","46.832","0.13%"
"May 27, 2014","46.927","46.621","47.033","46.585","0.60%"
"May 26, 2014","46.649","46.468","46.702","46.307","0.26%"
"May 23, 2014","46.526","46.833","46.929","46.424","-0.71%"
"May 22, 2014","46.857","46.984","47.018","46.710","-0.30%"
"May 21, 2014","46.998","47.275","47.412","46.864","-0.61%"
"May 20, 2014","47.286","47.402","47.590","47.207","-0.30%"
"May 19, 2014","47.430","47.566","47.765","47.252","-0.32%"
"May 16, 2014","47.582","47.653","47.817","47.474","-0.21%"
"May 15, 2014","47.680","47.543","47.834","47.274","0.24%"
"May 14, 2014","47.567","47.769","47.852","47.426","-0.47%"
"May 13, 2014","47.794","48.142","48.214","47.635","-0.78%"
"May 12, 2014","48.170","48.403","48.601","48.122","-0.64%"
"May 09, 2014","48.478","48.589","48.752","48.325","-0.29%"
